code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
300275,梅安森,软件服务,重庆,0.0,10806.45,16753.59,86478.25,49464.1,13916.86,24707.93,1.47,-0.13,3.37,5.57,20111102
002646,青青稞酒,白酒,青海,15.78,45000.0,45000.0,288702.03,151653.61,53899.69,85475.59,1.9,0.322,5.53,3.67,20111222
300024,机器人,专用机械,辽宁,174.89,139442.25,156023.95,657642.94,523785.31,47329.01,321768.75,2.06,0.035,3.38,7.18,20091030
002091,江苏国泰,商贸代理,江苏,35.28,52802.92,54407.62,378554.97,298934.16,39740.8,6928.77,0.13,0.1,3.32,4.24,20061208
002148,北纬通信,互联网,北京,348.05,20242.0,25585.28,108949.95,45074.57,58488.3,51793.2,2.02,0.013999999999999999,3.98,4.72,20070810
300262,巴安水务,环境保护,上海,109.01,22652.47,37352.0,210706.84,122320.86,8061.92,1746.28,0.05,0.038,1.84,8.95,20110916
002765,蓝黛传动,汽车配件,重庆,49.65,7984.6,20800.0,156607.3,87548.43,44474.87,59312.23,2.85,0.134,4.91,5.43,20150612
600354,敦煌种业,种植业,甘肃,0.0,44780.21,52780.21,314097.25,194006.98,67547.86,90224.49,1.71,-0.113,2.06,3.81,20040115
600388,龙净环保,环境保护,福建,43.99,106905.0,106905.0,1367170.38,1188260.63,90952.9,52246.46,0.49,0.07200000000000001,3.4,3.7,20001229
603339,四方冷链,专用机械,江苏,84.12,5170.0,20680.0,87580.05,69508.77,10650.21,6930.27,0.34,0.136,4.8,9.54,20160519
002441,众业达,批发业,广东,59.33,23136.03,54414.0,452343.91,365726.97,30223.45,187277.97,3.44,0.07,7.2,2.08,20100706
600749,西藏旅游,旅游景点,西藏,0.0,18913.78,18913.78,174334.31,52516.73,57551.06,43987.94,2.33,-0.153,3.2,5.93,19961015
002177,御银股份,电脑设备,广东,49.14,59784.48,76119.13,216441.91,109229.27,30271.33,2967.95,0.04,0.044000000000000004,2.22,3.93,20071101
601688,华泰证券,证券,江苏,27.31,544372.31,716276.88,42177540.0,0.0,258934.91,4583776.0,6.4,0.174,11.25,1.69,20100226
601368,绿城水务,水务,广西,34.82,29420.26,73581.09,698337.0,133699.06,323615.13,90107.85,1.22,0.091,3.6,3.53,20150612
300037,新宙邦,化工原料,深圳,42.85,10883.75,18402.08,251227.3,125295.07,49704.3,116814.67,6.35,0.677,11.12,5.22,20100108
002798,帝王洁具,家居用品,四川,0.0,2160.0,8637.74,44891.87,28450.01,12541.0,7755.87,0.9,-0.024,5.95,12.42,20160525
002640,跨境通,服饰,山西,55.57,69429.63,128880.92,341211.53,203338.05,7958.82,120077.11,0.93,0.068,1.65,9.16,20111208
002707,众信旅游,旅游服务,北京,114.82,35494.41,84395.59,332735.16,205917.36,1021.21,69003.09,0.82,0.043,1.88,10.56,20140123
300196,长海股份,玻璃,江苏,41.74,10995.42,19200.0,231351.22,85011.25,114911.57,45688.05,2.38,0.253,6.99,6.04,20110329
002536,西泵股份,汽车配件,河南,46.15,30403.47,33380.78,273526.38,132938.09,114272.38,109553.42,3.28,0.155,5.35,2.68,20110111
600775,南京熊猫,通信设备,江苏,96.42,67183.85,91383.85,504108.91,342814.59,97000.59,146424.22,1.6,0.040999999999999995,3.61,4.43,19961118
600039,四川路桥,建筑施工,四川,26.63,301973.28,301973.28,5617462.5,2703237.0,250981.66,118485.47,0.39,0.038,2.87,1.39,20030325
300001,特锐德,电气设备,山东,104.08,82438.09,100196.47,625525.75,431200.81,85296.32,84787.67,0.85,0.05,2.51,8.3,20091030
002699,美盛文化,服饰,浙江,284.14,35947.76,44600.0,143604.77,75109.63,29525.09,38478.37,0.86,0.031,2.63,13.38,20120911
002162,悦心健康,医疗保健,上海,0.0,81510.0,85215.0,212230.05,71250.21,62858.63,25491.2,0.3,-0.018000000000000002,0.94,6.79,20070823
300443,金雷风电,专用机械,山东,36.07,5612.6,11252.0,108755.47,68106.11,28857.84,43251.85,3.84,0.461,8.46,7.86,20150422
002380,科远股份,电气设备,江苏,412.81,10532.46,23999.16,214391.84,171338.09,33229.15,139023.63,5.79,0.019,7.9,4.06,20100331
000503,海虹控股,医疗保健,海南,0.0,89882.21,89882.21,143955.88,112272.77,6916.88,2317.08,0.03,-0.028999999999999998,1.5,31.02,19921130
300083,劲胜精密,元器件,广东,90.25,91054.61,142357.84,841741.81,455010.41,160548.13,468431.91,3.29,0.02,3.52,2.05,20100520
002225,濮耐股份,其他建材,河南,49.14,58566.98,88086.82,523382.19,373855.84,70120.67,96857.13,1.1,0.033,2.95,2.18,20080425
601198,东兴证券,证券,北京,50.49,90400.0,250400.0,7671423.0,0.0,24354.07,529852.0,2.12,0.111,5.36,4.2,20150226
601126,四方股份,电气设备,北京,196.97,81317.2,81317.2,537241.06,400872.19,57969.23,140808.81,1.73,0.012,4.54,2.12,20101231
300502,新易盛,通信设备,四川,99.51,1940.0,7760.0,107420.51,90241.63,14055.97,45654.96,5.88,0.37,11.75,9.38,20160303
002484,江海股份,元器件,江苏,93.31,48992.91,53248.0,207421.88,122306.77,57018.05,68007.13,1.28,0.039,3.19,4.54,20100929
600803,新奥股份,农药化肥,河北,61.09,98578.5,98578.5,1303001.13,565271.44,505767.06,0.0,0.0,0.046,4.37,2.58,19940103
000421,南京公用,供气供热,江苏,23.4,39230.91,57264.69,713407.63,315878.78,265641.81,40491.85,0.71,0.207,4.09,2.36,19960806
002315,焦点科技,互联网,江苏,0.0,6020.29,11750.0,237081.41,194461.72,2744.38,117662.51,10.01,-0.10300000000000001,16.66,3.78,20091209
002076,雪 莱 特,家用电器,广东,297.66,20689.81,36709.98,140247.0,80371.65,27659.0,51206.4,1.39,0.013999999999999999,2.7,6.27,20061025
300295,三六五网,互联网,江苏,66.87,15299.21,19206.0,109342.86,103975.06,1316.32,27791.2,1.45,0.115,4.91,6.24,20120315
603118,共进股份,通信设备,深圳,37.24,11898.42,35561.91,461748.44,318151.41,85495.06,152194.8,4.28,0.3,7.86,4.83,20150225
002460,赣锋锂业,小金属,江西,58.02,50838.33,75269.54,303177.84,129628.15,57757.01,110910.61,1.47,0.14300000000000002,2.66,12.47,20100810
002369,卓翼科技,通信设备,深圳,301.56,41746.12,48400.3,300755.75,160308.47,100037.5,66987.15,1.38,0.009000000000000001,2.81,4.02,20100316
002506,协鑫集成,半导体,上海,80.04,220824.09,504640.0,1574467.25,1364686.13,89380.96,203992.75,0.4,0.02,0.73,8.9,20101118
600237,铜峰电子,元器件,安徽,638.54,56436.96,56436.96,239343.34,133248.2,85556.61,83744.9,1.48,0.003,2.54,2.87,20000609
300446,乐凯新材,化工原料,河北,50.35,7528.2,12280.0,49493.05,34848.56,11088.01,3560.34,0.29,0.426,3.6,11.92,20150423
300314,戴维医疗,医疗保健,浙江,90.41,12770.86,28800.0,76832.03,48392.55,7801.92,17553.43,0.61,0.063,2.49,9.12,20120508
600809,山西汾酒,白酒,山西,16.11,86584.82,86584.82,726314.44,478008.59,150860.84,24080.68,0.28,0.34,5.45,4.02,19940106
300137,先河环保,环境保护,河北,127.64,29059.83,34439.53,160552.25,106215.15,24080.95,67777.0,1.97,0.028999999999999998,4.0,3.65,20101105
603017,中衡设计,建筑施工,江苏,70.35,11953.25,24370.0,183582.2,76035.63,43182.39,57119.3,2.34,0.066,3.65,5.12,20141231
000019,深深宝Ａ,软饮料,深圳,0.0,37815.23,45162.03,108999.5,48176.44,35396.95,51818.67,1.15,-0.013999999999999999,2.06,6.33,19921012
600273,嘉化能源,化工原料,浙江,14.9,57999.83,130628.52,659574.69,213113.52,306430.88,141101.75,1.08,0.301,2.78,3.23,20030627
601886,江河集团,装修装饰,北京,40.47,94128.52,115405.0,2223115.5,1691290.63,111304.61,269166.88,2.33,0.066,5.29,2.01,20110818
002267,陕天然气,供气供热,陕西,8.65,111207.54,111207.54,1050475.0,232526.22,649453.69,128990.01,1.16,0.307,4.8,2.21,20080813
002216,三全食品,食品,河南,94.97,55872.85,80421.75,354902.81,157570.75,128400.95,24581.95,0.31,0.024,2.36,3.81,20080220
600690,青岛海尔,家用电器,山东,10.15,549141.69,609763.06,7704825.0,5518002.5,852516.31,8338.3,0.01,0.262,3.9,2.72,19931119
300479,神思电子,软件服务,山东,336.36,8710.0,16000.0,45303.06,35972.3,7243.62,8143.97,0.51,0.05,2.43,13.84,20150612
002088,鲁阳节能,矿物制品,山东,123.9,13686.32,23397.86,215764.22,119356.32,72010.9,53795.51,2.3,0.032,6.88,2.27,20061130
300047,天源迪科,软件服务,深圳,0.0,24273.51,33618.48,242181.16,161836.45,18992.88,53047.41,1.58,-0.035,4.01,5.13,20100120
600856,中天能源,供气供热,吉林,55.95,38551.51,56716.55,493991.75,199941.95,80702.31,69508.06,1.23,0.085,3.37,5.65,19940425
002368,太极股份,软件服务,北京,202.49,36265.37,41559.71,510579.81,339098.03,7649.56,96196.78,2.31,0.04,5.21,6.19,20100312
300328,宜安科技,铝,广东,322.76,40320.0,40320.0,89309.27,45476.57,37507.76,21747.65,0.54,0.011000000000000001,1.69,8.31,20120619
603198,迎驾贡酒,白酒,安徽,19.47,16640.0,80000.0,515081.41,360073.59,130049.17,126300.05,1.58,0.319,4.89,5.08,20150528
000032,深桑达Ａ,元器件,深圳,91.68,27943.58,42225.41,197011.81,137527.27,10013.44,33108.8,0.78,0.040999999999999995,3.31,4.51,19931028
300270,中威电子,通信设备,浙江,62.78,14456.5,27256.24,85774.63,62025.11,5444.89,14583.48,0.54,0.132,2.26,7.33,20111012
002329,皇氏集团,乳制品,广西,182.06,41622.55,83764.0,468333.19,183770.38,52331.15,130885.07,1.56,0.019,3.11,4.54,20100106
603299,井神股份,化工原料,江苏,387.4,9000.0,55944.0,444690.56,138372.7,263057.16,88246.36,1.58,0.011000000000000001,3.53,4.95,20151231
000563,陕国投Ａ,多元金融,陕西,35.55,242933.45,309049.19,818928.19,0.0,8093.1,428937.66,1.39,0.047,2.43,2.74,19940110
002474,榕基软件,软件服务,福建,372.58,43957.69,62220.0,194894.38,140675.56,3694.46,36364.26,0.58,0.011000000000000001,2.21,7.17,20100915
000050,深天马Ａ,元器件,深圳,73.88,94308.64,140109.88,2029863.63,977399.63,681248.88,1133764.63,8.09,0.065,9.54,2.01,19950315
002291,星期六,服饰,广东,126.05,36335.0,39892.19,305731.09,260823.0,12972.8,94621.5,2.37,0.023,4.57,2.55,20090903
002586,围海股份,建筑施工,浙江,430.61,69188.95,72812.65,418176.56,201549.92,20338.99,41947.01,0.58,0.005,2.19,4.19,20110602
002360,同德化工,化工原料,山西,84.98,24402.96,39151.26,135729.69,53485.13,26502.15,6320.66,0.16,0.078,2.46,5.42,20100303
603308,应流股份,专用机械,安徽,111.88,23982.11,43375.42,494495.56,238937.27,193813.92,75580.36,1.74,0.051,4.76,4.75,20140122
600884,杉杉股份,服饰,浙江,102.11,82171.64,112276.5,1356250.5,778629.81,102079.47,378097.97,3.37,0.037000000000000005,7.15,2.11,19960130
600819,耀皮玻璃,玻璃,上海,393.59,67247.27,93491.6,877254.81,318787.09,311234.06,112304.35,1.2,0.005,3.02,2.5,19940128
002491,通鼎互联,通信设备,江苏,38.77,111626.85,119911.63,643764.25,393220.63,108266.1,28576.65,0.24,0.21600000000000005,2.24,7.49,20101021
600643,爱建集团,多元金融,上海,36.62,143402.78,143713.98,1001800.13,360050.81,3045.8,255416.84,1.78,0.08,4.07,2.88,19930426
300319,麦捷科技,元器件,深圳,80.47,7076.16,21187.48,208088.52,106452.05,28420.5,82087.49,3.87,0.091,5.78,5.08,20120523
300326,凯利泰,医疗保健,上海,89.19,32763.85,39544.1,173893.67,63742.11,28386.45,53079.01,1.34,0.064,3.4,6.67,20120613
300012,华测检测,电器仪表,深圳,0.0,67759.77,76574.06,184536.91,67036.06,57665.1,41574.2,0.54,-0.011000000000000001,1.86,6.35,20091030
300172,中电环保,环境保护,江苏,101.38,34151.0,50700.0,151751.97,109818.52,4802.62,29060.7,0.57,0.023,2.03,4.57,20110201
600162,香江控股,全国地产,深圳,24.15,115171.89,239468.64,1684778.38,1414783.0,53219.25,205006.61,0.86,0.044000000000000004,1.89,2.23,19980609
002543,万和电气,家用电器,广东,18.26,29980.83,44000.0,439708.16,296449.0,79557.36,124897.3,2.84,0.242,6.65,2.66,20110128
600066,宇通客车,汽车整车,河南,32.04,190348.42,221393.92,2742188.0,1987320.38,396372.16,127876.86,0.58,0.171,5.98,3.66,19970508
300018,中元股份,电气设备,湖北,140.99,29942.38,48083.14,149365.75,83597.15,7119.25,83935.56,1.75,0.021,2.81,4.2,20091030
002698,博实股份,化工机械,黑龙江,278.62,52003.17,68170.0,207809.02,165356.91,18431.8,18826.45,0.28,0.016,2.58,6.87,20120911
601555,东吴证券,证券,江苏,29.67,259100.0,300000.0,7943786.5,0.0,79974.02,1165218.75,3.88,0.12,6.6,2.05,20111212
300214,日科化学,化工原料,山东,46.25,29706.42,40500.0,155096.02,97915.68,49699.96,44838.37,1.11,0.040999999999999995,3.3,2.31,20110511
000915,山大华特,化学制药,山东,38.27,17937.64,18025.5,227349.8,110462.97,52477.96,3458.53,0.19,0.5870000000000001,6.7,6.71,19990609
300251,光线传媒,影视音像,北京,38.04,275162.16,293360.84,811777.81,371068.47,2647.09,284762.0,0.97,0.07200000000000001,2.33,4.74,20110803
600834,申通地铁,公共交通,上海,97.6,47738.19,47738.19,259059.7,6737.28,136574.13,7974.25,0.17,0.039,2.99,5.12,19940224
300077,国民技术,半导体,深圳,96.33,53794.92,56364.0,318918.53,249561.05,2080.29,236181.38,4.19,0.046,4.99,3.58,20100430
002660,茂硕电源,电气设备,深圳,0.0,19165.22,27703.06,192093.7,108658.9,47182.78,47187.12,1.7,-0.006,3.14,4.6,20120316
601238,广汽集团,汽车整车,广东,21.31,422173.25,643503.25,7564846.5,3422398.0,955800.38,935041.19,1.45,0.299,6.36,4.01,20120329
300098,高新兴,通信设备,广东,60.42,47982.42,107476.46,432648.06,225040.2,6587.53,204124.38,1.9,0.06,3.25,4.46,20100728
002579,中京电子,元器件,广东,14.32,35046.0,35046.0,134006.02,57578.98,62597.26,14640.12,0.42,0.253,2.11,6.87,20110506
300022,吉峰农机,其他商业,四川,989.38,31994.28,38024.03,267879.72,230081.47,13058.62,19960.09,0.52,0.002,0.63,12.27,20091030
600650,锦江投资,公共交通,上海,78.79,39056.01,55161.01,467302.91,102955.3,110296.02,39561.23,0.72,0.08900000000000001,6.0,4.7,19930607
600507,方大特钢,特种钢,江西,32.07,132609.3,132609.3,894652.63,439583.81,257814.0,4625.16,0.03,0.047,1.57,3.82,20030930
002090,金智科技,软件服务,江苏,72.21,19610.0,23171.89,275784.88,183859.7,58246.36,36481.73,1.57,0.092,4.74,5.59,20061208
002625,龙生股份,汽车配件,浙江,364.23,18799.72,30075.41,71480.81,22400.25,23653.93,3791.68,0.13,0.028999999999999998,1.79,23.4,20111103
600419,天润乳业,乳制品,新疆,78.32,8021.08,10355.71,110256.57,41687.87,42141.78,60704.13,5.86,0.18600000000000005,6.56,8.88,20010628
300069,金利华电,电气设备,浙江,94.29,8033.31,11700.0,69666.93,43462.21,20990.5,26053.48,2.23,0.079,4.26,7.03,20100421
603737,三棵树,染料涂料,福建,0.0,2500.0,10000.0,98233.43,41335.64,30891.9,1126.58,0.11,-0.138,7.12,12.26,20160603
002388,新亚制程,元器件,深圳,1944.25,36402.3,39960.0,84374.68,39418.96,7023.06,7981.25,0.2,0.001,1.42,7.84,20100413
600613,神奇制药,中成药,上海,51.53,47932.0,53407.16,264375.66,155243.63,33608.8,96933.85,1.81,0.071,4.19,3.47,19920820
002439,启明星辰,软件服务,北京,0.0,55186.58,86894.22,288683.13,184910.38,16962.39,45224.3,0.52,-0.006,2.29,9.73,20100623
600088,中视传媒,影视音像,上海,0.0,33142.19,33142.19,140632.98,96161.43,39057.76,31993.48,0.97,-0.027000000000000003,3.44,6.73,19970616
000718,苏宁环球,区域地产,吉林,328.09,191049.09,303463.63,2492380.75,2351877.75,15554.24,335718.75,1.11,0.006999999999999999,3.01,3.14,19970408
600091,ST明科,化工原料,内蒙,0.0,33652.6,43741.25,123854.1,56649.21,1183.33,167037.94,3.82,-0.044000000000000004,1.96,5.25,19970704
300329,海伦钢琴,文教休闲,浙江,126.41,24075.9,25128.99,88715.68,63203.46,19255.35,34978.73,1.39,0.036000000000000004,3.11,5.8,20120619
002516,旷达科技,纺织,江苏,42.06,55893.5,132435.0,672052.0,250230.77,334360.28,71582.38,0.54,0.036000000000000004,1.65,3.66,20101207
000716,黑芝麻,食品,广西,49.21,58388.39,63858.44,299204.16,141750.91,79541.85,121154.8,1.9,0.035,2.76,2.5,19970418
601038,一拖股份,农用机械,河南,25.52,59391.0,99590.0,1378752.88,638742.0,282315.0,212424.63,2.13,0.09300000000000001,4.78,1.98,20120808
002494,华斯股份,服饰,河北,160.79,24713.33,34847.8,242476.88,108758.15,40145.6,70839.8,2.03,0.01,4.03,3.63,20101102
002481,双塔食品,食品,山东,48.05,125800.65,126339.0,455611.81,261899.8,98065.65,61699.26,0.49,0.040999999999999995,2.07,3.76,20100921
300410,正业科技,电器仪表,广东,959.77,4875.0,18112.08,73078.68,43594.18,7384.72,17002.85,0.94,0.011000000000000001,3.43,12.65,20141231
300320,海达股份,橡胶,江苏,47.41,23585.61,29334.8,104478.0,67781.18,32317.61,6600.5,0.23,0.069,2.68,4.87,20120601
000521,美菱电器,家用电器,安徽,24.13,59243.19,76373.92,1175597.5,946566.88,125035.02,142922.56,1.87,0.14400000000000002,4.51,1.54,19931018
601388,怡球资源,铝,江苏,0.0,202540.0,202540.0,358323.94,268445.75,49140.6,111052.67,0.55,-0.008,1.06,4.11,20120423
002661,克明面业,食品,湖南,42.51,24781.48,33656.08,244789.05,160921.55,38307.4,159943.61,4.75,0.098,6.05,2.74,20120316
603567,珍宝岛,中成药,黑龙江,69.15,12916.0,84916.0,591885.0,419713.81,115468.4,164974.02,1.94,0.079,4.79,4.56,20150424
000869,张 裕Ａ,红黄药酒,山东,12.98,45346.07,68546.39,1110125.25,440665.69,307333.28,56595.53,0.83,0.792,11.84,3.47,20001026
000150,宜华健康,医疗保健,广东,3.58,35393.26,44780.48,456594.44,358507.47,23985.32,95802.36,2.14,2.149,5.85,5.26,20000807
600623,华谊集团,汽车配件,上海,73.55,64636.76,211743.09,3268600.75,1485992.5,1078934.38,896984.31,4.24,0.07200000000000001,7.64,2.76,19921204
300192,科斯伍德,染料涂料,江苏,83.6,17442.0,24255.0,78819.93,45135.31,30346.5,20063.38,0.83,0.037000000000000005,2.84,4.34,20110322
000038,深大通,区域地产,深圳,111.18,3773.13,32673.58,366922.09,126736.11,6690.75,189052.41,5.79,0.22,11.01,4.4,19940808
600080,金花股份,中成药,陕西,287.38,30529.58,30529.58,125824.7,47669.87,37185.4,25259.85,0.83,0.01,3.43,3.33,19970612
002404,嘉欣丝绸,纺织,浙江,66.96,39227.58,52065.0,202609.63,112404.85,34895.48,32207.05,0.62,0.03,2.43,3.26,20100511
300203,聚光科技,环境保护,浙江,297.49,44654.42,45298.33,418154.5,257397.45,22264.06,95333.05,2.1,0.022000000000000002,5.21,5.08,20110415
300140,启源装备,电气设备,陕西,0.0,24154.16,24400.0,115306.75,64790.67,26656.3,37564.4,1.54,-0.018000000000000002,3.15,6.17,20101112
300490,华自科技,电气设备,湖南,138.78,5000.0,20000.0,94552.46,77863.92,9226.0,29816.77,1.49,0.043,2.8,8.52,20151231
002074,国轩高科,电气设备,江苏,26.57,46833.32,87635.0,760694.5,464101.5,122601.27,127211.81,1.45,0.349,3.79,9.78,20061018
300286,安科瑞,电器仪表,上海,63.3,8650.96,14266.4,67463.05,48181.05,13089.3,18222.86,1.28,0.10800000000000001,3.87,7.09,20120113
600393,粤泰股份,全国地产,广东,0.0,29950.5,126812.39,1163911.25,1059787.38,14367.25,343981.41,2.71,-0.02,4.1,3.02,20010319
300317,珈伟股份,半导体,深圳,85.78,16771.61,47230.75,664654.25,338705.97,173523.27,172536.25,3.65,0.098,6.15,5.48,20120511
002760,凤形股份,机械基件,安徽,95.8,4542.93,8800.0,101547.65,44961.94,41064.01,23660.35,2.69,0.106,6.6,6.18,20150611
002667,鞍重股份,工程机械,辽宁,949.45,8624.25,13596.0,83852.02,62561.07,10594.67,32896.12,2.42,0.006999999999999999,5.6,5.07,20120329
600549,厦门钨业,小金属,福建,371.16,88657.39,108157.39,1634938.13,804171.44,532581.06,336534.84,3.11,0.019,6.16,4.61,20021107
300416,苏试试验,电器仪表,江苏,0.0,6092.0,12560.0,59375.53,36361.01,18758.75,20294.38,1.62,-0.003,3.54,9.04,20150122
002467,二六三,电信运营,北京,32.75,59766.25,79690.71,280382.06,123698.52,9795.21,89723.86,1.13,0.109,2.87,4.95,20100908
600251,冠农股份,农业综合,新疆,0.0,78484.2,78484.2,344639.22,135405.86,93719.93,37030.44,0.47,-0.006,2.44,3.28,20030609
002651,利君股份,专用机械,四川,98.51,31280.41,100250.0,246116.27,180177.81,24449.5,33509.53,0.33,0.025,1.88,5.19,20120106
000012,南 玻Ａ,玻璃,深圳,29.28,130407.18,207533.56,1520520.88,186520.77,1030182.63,126029.97,0.61,0.099,3.89,2.97,19920228
002438,江苏神通,机械基件,江苏,76.99,13507.61,21957.15,181444.92,113554.22,46317.2,62289.71,2.84,0.066,5.41,3.78,20100623
600488,天药股份,化学制药,天津,94.66,96085.49,96085.49,303376.0,151317.17,131512.73,60855.96,0.63,0.017,2.54,2.46,20010618
300471,厚普股份,专用机械,四川,229.96,8609.0,14796.79,225094.45,175404.56,14642.79,91738.22,6.2,0.05,10.08,4.52,20150611
300420,五洋科技,机械基件,江苏,91.28,8778.13,24261.55,147101.05,86919.0,17236.27,84027.47,3.46,0.132,4.47,5.4,20150217
600390,*ST金瑞,小金属,湖南,35.55,45125.64,45125.64,235406.25,124127.72,79907.7,117052.45,2.59,0.094,2.69,4.99,20010115
002362,汉王科技,电脑设备,北京,365.54,17616.21,21410.27,86516.15,53008.94,19713.67,97909.71,4.57,0.017,3.48,6.96,20100303
