code,name,mbrg,nprg,nav,targ,epsg,seg
002037,久联发展,14.6896,4.1665,10.8625,27.7169,6.3492,9.8604
002842,翔鹭钨业,5.8305,4.1521,9.2725,8.5984,4.1667,9.2725
300578,会畅通讯,2.2212,4.1496,11.1635,7.5693,4.3478,11.1635
300451,创业软件,7.3128,4.1251,12.2975,10.6398,3.3333,12.3238
300183,东软载波,28.0395,4.1047,8.8289,14.0034,2.9813,8.1052
300197,铁汉生态,34.4449,4.0753,13.4568,40.4836,-36.0,13.6645
002482,广田集团,12.6177,4.0708,14.2099,28.1844,1.9608,12.6059
300660,江苏雷利,11.6502,4.0204,8.2661,21.5956,8.7912,8.2661
600853,龙建股份,-1.4885,3.9961,0.8359,-2.4755,4.6729,0.6406
002790,瑞尔特,12.3507,3.9665,31.4131,32.208,3.5714,31.4131
603602,纵横通信,7.3262,3.9610000000000003,20.9259,19.1954,5.2632,21.3509
300701,森霸股份,18.4583,3.9364,23.8095,19.9512,4.1667,23.8095
002675,东诚药业,-3.0602,3.9360000000000004,7.5335,13.4192,3.0843,7.4638
603606,东方电缆,19.4794,3.9158,47.6593,17.1442,-3.5088,47.6593
603901,永创智能,20.6126,3.8973,17.4249,13.5016,4.2105,17.4073
002212,南洋股份,23.2601,3.8960000000000004,2.5610000000000004,3.812,0.0,2.5610000000000004
002668,奥马电器,4.7876,3.8041,12.2216,12.3704,4.2373,12.2216
002605,姚记扑克,5.8078,3.7918,12.2024,30.6183,-47.7302,12.2444
300549,优德精密,17.4841,3.7804,19.9143,28.4088,3.1915,19.9143
600897,厦门空港,7.8435,3.7435,8.2864,23.4969,4.1421,9.2125
601228,广州港,11.2967,3.7427,18.8248,27.7335,-6.25,20.9393
300567,精测电子,76.3021,3.7355,32.5069,64.0812,1.2048,27.1673
002495,佳隆股份,11.1133,3.7331,0.7785,-0.1498,4.0258,0.7785
300442,普丽盛,24.6102,3.71,22.2526,17.1425,3.4188,22.2526
300624,万兴科技,16.5841,3.7065,29.021,8.452,3.7037,29.021
300506,名家汇,13.8431,3.6147,26.8628,42.7305,,26.8628
002385,大北农,10.7063,3.6064,18.9824,28.5644,0.0,16.9355
002766,索菱股份,3.3075,3.5997,12.6867,10.1338,4.4444,12.6867
000895,双汇发展,1.6580000000000001,3.5977,9.0478,11.3252,4.9029,8.0566
300472,新元科技,10.8213,3.5941,16.5651,33.4795,2.9851,16.5651
300576,容大感光,12.9643,3.5915,11.7998,7.6921,5.1282,11.7998
300106,西部牧业,70.8633,3.5578,9.9474,36.6121,-39.1304,3.2579
300038,梅泰诺,8.9631,3.5123,6.3089,18.3372,3.125,5.3525
603909,合诚股份,1.4816,3.5016,22.2004,25.4322,3.8394,22.2329
300419,浩丰科技,14.6633,3.4981,21.6032,12.7764,3.5714,21.6032
600657,信达地产,8.2819,3.4708,8.1512,54.4999,8.6957,8.9558
000801,四川九洲,-9.392999999999999,3.4354,5.3042,-6.2533,20.0641,7.1681
600611,大众交通,-9.3175,3.4353,12.7901,10.4797,3.8462,14.7149
300118,东方日升,36.4408,3.3604,36.2103,43.1955,-15.6134,33.8838
000882,华联股份,37.0896,3.3532,-1.1431,-0.2899,-45.2459,0.1733
002087,新野纺织,4.2769,3.3288,2.7171,11.645,5.3826,2.7171
002320,海峡股份,11.1232,3.2275,3.4451,14.2472,0.0,3.4856
002278,神开股份,-12.1986,3.2195,3.2796,19.3606,-5.0,1.5792
000582,北部湾港,13.8702,3.1924,-7.5063,0.3326,2.4286,-7.6461
603189,网达软件,9.599,3.1614,8.9101,14.7908,5.1282,8.9101
603616,韩建河山,39.4927,3.1272,21.2065,0.2599,3.1294,21.2065
300622,博士眼镜,10.2545,3.1187,9.6964,9.1094,3.9216,9.6964
002767,先锋电子,2.4376,3.0392,10.0238,8.0096,3.4884,10.0238
600850,华东电脑,7.1095,3.0237,15.0822,4.7661,4.1611,13.8191
002865,钧达股份,14.039000000000001,3.0225,8.3257,16.2957,3.3333,14.0264
002670,国盛金控,0.6852,3.017,4.2064,-0.6397,3.0236,4.2064
002759,天际股份,8.2501,3.0045,10.047,35.4249,3.8462,10.047
600720,祁连山,5.7448,2.9826,12.3622,-0.8690000000000001,20.0,15.3833
600097,开创国际,1.8945,2.9615,7.7956,3.9471,1.9608,7.7956
601811,新华文轩,2.2166,2.9456,9.5671,8.0341,1.8182,10.117
300258,精锻科技,18.0178,2.9194,9.246,18.5029,2.9212,9.246
002476,宝莫股份,-2.5367,2.8812,13.2542,22.0779,2.086,2.1273
300362,天翔环境,12.1953,2.8787,83.2341,18.6465,-20.7475,85.3223
300192,科斯伍德,6.6215,2.8643,4.518,8.3637,-53.4571,4.518
002406,远东传动,7.6661,2.8599,2.1452,3.0154,2.2222,2.1375
300584,海辰药业,16.6093,2.784,20.6191,21.6885,3.6364,20.6191
603232,格尔软件,8.6946,2.7293,22.5453,16.4575,2.2222,22.9081
002870,香山股份,6.8197,2.7156,-2.6256,11.3852,3.4483,-2.6256
300606,金太阳,16.17,2.6839999999999997,20.2768,11.3105,-6.9777,20.2768
002820,桂发祥,-0.4716,2.6779,22.5591,32.0517,2.2727,22.5591
603737,三棵树,28.5343,2.6289999999999996,14.2426,34.926,3.0075,14.2426
002559,亚威股份,4.9646,2.5772,4.8829,7.8635,4.3478,3.3092
600127,金健米业,12.1619,2.5577,1.4311,-2.9373,-4.5,1.3562
300468,四方精创,7.1859,2.5523,16.584,15.1502,1.8182,16.584
600517,置信电气,28.5254,2.4952,10.491,18.2609,-44.4444,8.5835
300491,通合科技,11.609000000000002,2.4437,19.7013,22.4095,1.6393,19.7013
603918,金桥信息,1.2893,2.4282,11.8986,6.4813,3.5714,11.8986
600507,方大特钢,-12.905,2.4209,15.5959,-6.8942,0.0,15.4071
600378,天科股份,-11.2036,2.4175,7.2487,1.153,4.0,7.4457
002812,创新股份,7.9482,2.3855,10.9103,7.8813,2.4194,10.9103
000768,中航飞机,22.634,2.3643,4.7323,6.0292,0.3026,2.9712
300598,诚迈科技,46.3077,2.3191,16.0578,23.7286,2.0,15.6414
300587,天铁股份,14.2591,2.2732,11.0763,-2.7955,1.6949,11.0763
600600,青岛啤酒,2.6805,2.2587,10.1908,-1.319,0.8214,9.75
002800,天顺股份,1.9288,2.2015,12.2671,25.9794,1.7544,12.2671
300364,中文在线,22.4211,2.1656,14.3127,35.0372,2.0,14.3807
300572,安车检测,9.9383,2.1519999999999997,20.8628,25.9676,2.1544,20.8628
603665,康隆达,17.2038,2.1175,13.3384,20.8313,3.125,15.7588
603558,健盛集团,15.5066,2.1103,26.4428,21.1775,1.5873,26.4428
603020,爱普股份,12.6214,2.0812,14.485999999999999,9.2335,3.0126,14.7533
300259,新天科技,16.1134,2.0463,11.8483,14.3563,-34.4828,11.6947
603708,家家悦,9.5258,2.0247,8.1041,5.1781,3.7037,14.5778
603518,维格娜丝,13.5243,1.9923,151.6638,135.7505,-0.8197,151.6638
600011,华能国际,-6.2959,1.983,12.6617,4.5683,0.0,12.0659
002404,嘉欣丝绸,10.6342,1.9711,0.736,14.8558,-3.2258,1.7294
300401,花园生物,-13.8546,1.9705,28.8536,29.3555,-5.5556,28.8536
600519,贵州茅台,2.109,1.9071,25.3403,18.7885,-7.8189,25.3581
300338,开元股份,8.8593,1.8969,2.7452,4.9968,-26.717,2.0151
300365,恒华科技,14.8364,1.8848,120.8696,92.1796,-33.0986,120.8696
300678,中科信息,20.0134,1.8316,13.5734,2.7361,0.6174,13.2928
601226,华电重工,31.0166,1.829,103.4589,61.302,1.8229,104.8627
300486,东杰智能,2.4822,1.7748,13.3894,10.5756,1.9608,13.3894
002788,鹭燕医药,14.132,1.7009999999999998,16.3897,17.2834,0.885,15.9748
603633,徕木股份,6.2493,1.6893,13.7856,17.5548,1.8519,13.7856
601929,吉视传媒,6.69,1.6717,18.1741,48.2091,1.935,17.8508
002358,森源电气,-13.1545,1.6531,11.3349,37.5213,-8.3333,11.0559
002822,中装建设,8.8989,1.6027,15.5421,18.1428,1.7857,15.5861
600436,片仔癀,4.1552,1.5756,15.24,11.9763,0.0,16.048
603036,如通股份,1.2963,1.5527,17.1636,13.1703,0.0,17.4407
000521,美菱电器,2.1432,1.5466,7.1905,5.7127,7.4394,7.386
300515,三德科技,4.8496,1.4916,21.4952,14.8416,1.4889,21.4952
000732,泰禾集团,36.613,1.4913,32.059,74.7998,7.5967,17.342
000598,兴蓉环境,12.7286,1.4833,10.1557,16.8035,-3.8462,10.0773
601669,中国电建,14.3635,1.4731,16.3803,23.8883,5.0569,18.2885
000812,陕西金叶,-7.5002,1.46,5.6088,15.3487,-1.2346,5.4822
300473,德尔股份,10.1399,1.4473,18.9637,19.2045,2.7579,16.8855
603043,广州酒家,5.5029,1.4457,15.1961,7.0263,-48.8,15.1982
002862,实丰文化,14.5188,1.4223,18.3332,0.1965,,18.3332
002497,雅化集团,13.2793,1.3936,5.2878,4.0293,2.4427,4.9521
002531,天顺风能,8.6455,1.3638,6.8514,1.5137,0.0,6.1203
600197,伊力特,-7.1177,1.3322,11.1499,0.4265,-1.7138,11.289000000000001
000729,燕京啤酒,-1.7793,1.3281,3.3835,0.1338,2.3715,4.3493
603089,正裕工业,28.697,1.3185,9.7158,11.9869,1.3333,9.7158
300717,华信新材,-0.9394,1.3023,19.0201,19.7598,1.5385,19.0201
002236,大华股份,35.5223,1.2499,24.8488,32.5582,1.0,24.8063
603022,新通联,22.0947,1.1599,19.9378,27.9786,1.1587,19.9378
000016,深康佳A,-2.9153,1.1376,0.4055,6.5811,16.5333,0.5642
002220,天宝食品,8.0396,1.1132,8.0549,18.6626,0.0,8.0549
002666,德联集团,5.6573,1.1107,7.6178,12.5235,0.0,7.561
002758,华通医药,9.1024,1.0861,10.709000000000001,0.9152,0.9259,10.709000000000001
300161,华中数控,17.2603,1.0754,3.64,4.9047,-29.0461,0.8562
600529,山东药玻,9.4894,1.0649,4.7112,4.1663,0.0,4.2536
000021,深科技,9.3396,1.0585,1.7772,5.1909,-22.1053,2.1393
300531,优博讯,7.4434,1.0366,21.7191,29.4277,3.9474,22.0069
002896,中大力德,9.5621,1.0176,18.0447,9.4126,,18.134
603808,歌力思,4.7219,0.9968,12.6149,7.8935,0.8772,12.6149
002723,金莱特,3.5266,0.9775,77.0437,34.1264,-22.6699,77.0437
603578,三星新材,6.0261,0.9368,19.4549,-0.52,0.0,19.4549
002405,四维图新,20.223,0.8777,1.7297,4.1259,13.3333,2.1102
601018,宁波港,17.7234,0.8486,6.9696,7.8927,0.0,6.9024
600019,宝钢股份,-1.1992,0.8337,3.4472,0.8754,0.0,3.3894
002428,云南锗业,-32.541,0.8232,2.7437,1.6529,0.0,4.7428
300187,永清环保,40.8665,0.8128,6.4777,13.0036,0.0,5.9123
603861,白云电器,5.2095,0.7928,8.9891,10.9697,0.8104,8.9891
600388,龙净环保,8.2334,0.7917,13.3753,34.0526,0.9346,13.0238
603690,至纯科技,-0.2073,0.7911,10.8789,-0.5870000000000001,5.0,11.2725
601139,深圳燃气,11.152999999999999,0.7688,9.6796,9.7764,0.0,9.0138
300374,恒通科技,16.8001,0.716,16.0582,30.3348,1.1905,15.2285
600218,全柴动力,-14.8862,0.7158,1.4598,-2.6523,8.3333,4.0719
601985,中国核电,3.9811,0.7040000000000001,12.2019,14.2382,-3.8298,11.6851
300395,菲利华,1.7561,0.6986,102.2627,79.5248,-7.0769,102.2627
300538,同益股份,2.7865,0.691,17.8096,4.3164,1.0417,17.8096
300149,量子高科,9.5212,0.6847,3.9141,5.2757,-35.0,4.4289
600082,海泰发展,5.9284,0.6408,2.3901,9.4506,5.1667,2.3901
002652,扬子新材,-6.57,0.6329,3.1797,31.8096,0.0,3.6899
603711,香飘飘,-0.4102,0.604,30.4459,11.3442,0.0,30.4459
600992,贵绳股份,-4.1379,0.6038,0.9795,7.3777,-32.5733,0.9795
300264,佳创视讯,3.1956,0.6036,3.4189999999999996,4.5642,-27.2727,0.5799
002745,木林森,39.254,0.5065,41.7955,51.1313,0.0,41.9227
601128,常熟银行,,0.4911,21.7322,20.4432,2.0408,21.7772
603559,中通国脉,4.6875,0.4855,10.8842,6.5106,0.0,10.8842
601366,利群股份,-0.6348,0.4429,11.5587,4.1215,0.0,11.5579
603895,天永智能,11.937999999999999,0.4393,119.8226,15.7156,,120.3885
300671,富满电子,25.7859,0.435,14.2931,15.1109,-100.0,14.5741
603685,晨丰科技,11.1987,0.4191,18.6959,17.1627,,18.7341
000835,长城动漫,-54.3129,0.4148,-2.1124,-17.7392,1.0363,-2.1096
603131,上海沪工,-2.0541,0.4105,10.6829,12.4664,1.4925,10.6829
603260,合盛硅业,15.5459,0.4002,9.2393,11.238,,9.0508
300306,远方信息,6.143,0.3933,6.9775,6.9989,0.0,6.9775
300457,赢合科技,6.5485,0.3539,24.985,34.2225,0.3486,24.985
600988,赤峰黄金,46.4158,0.3495,37.833,2.3124,-33.3333,37.833
300352,北信源,15.1308,0.2989,8.299,12.2061,-50.9804,8.299
300530,达志科技,3.4233,0.2843,21.2047,21.1107,0.0,21.2047
002923,润都股份,20.6083,0.2706,15.6674,8.9596,0.0,15.6674
603032,德新交运,-14.9037,0.1918,7.1898,-7.4293,0.0,6.2132
600588,用友网络,0.2648,0.1576,32.1038,21.8655,-17.5439,23.5174
002640,跨境通,88.5991,0.155,161.3041,125.4969,0.0,163.4261
603028,赛福天,-0.7264,0.009000000000000001,12.4847,13.1338,0.0,12.4847
300453,三鑫医疗,5.7319,-0.0561,20.5511,15.6684,0.0,20.5511
002349,精华制药,-21.1385,-0.1131,106.8668,76.1796,10.8427,106.506
002095,生意宝,-19.7969,-0.1733,0.9321,-0.7262,-20.0,0.0272
600655,豫园股份,-14.9621,-0.19399999999999998,12.8669,0.9752,2.346,14.2607
002686,亿利达,4.1356,-0.2159,12.183,22.7465,-53.8462,8.591000000000001
601968,宝钢包装,18.922,-0.2364,7.3878,21.0175,5.0,7.3073
300452,山河药辅,12.4493,-0.2511,18.7448,14.0492,-0.9901,18.7448
000539,粤电力A,-5.787000000000001,-0.3341,8.5632,1.7169,-2.8169,11.835
603779,威龙股份,0.3622,-0.3381,7.796,-7.2508,0.0,7.796
002022,科华生物,9.2828,-0.4424,4.9289,4.2955,1.2634,11.0007
002728,特一药业,0.5916,-0.4481,110.09899999999999,82.0338,-12.1495,110.09899999999999
002724,海洋王,-6.619,-0.4947,49.7089,37.8261,-2.8003,49.7089
600153,建发股份,18.475,-0.511,35.6152,16.8383,-21.6667,36.0161
002823,凯中精密,13.4399,-0.5484,18.2306,17.3852,-1.4085,18.2306
603015,弘讯科技,4.2931,-0.5714,5.3904,7.2498,0.0,5.3904
000932,*ST华菱,-6.7933,-0.618,13.6428,3.2496,-29.6296,0.9861
002324,普利特,18.4739,-0.629,9.4652,10.9834,0.0,9.4652
603266,天龙股份,-0.1961,-0.7737,22.1738,9.2325,-2.1739,22.6797
600416,湘电股份,16.9468,-0.9371,0.8624,6.345,12.5,0.9294
300456,耐威科技,1.3335,-0.9399,22.971999999999998,24.0493,-3.1558,22.1024
002270,华明装备,-17.9581,-0.9563,1.5329,-5.4623,0.0,1.5329
300126,锐奇股份,12.2326,-0.9871,5.5584,7.8151,-47.0832,6.0219
300160,秀强股份,6.4218,-1.052,2.0275,-7.1987,-1.9578,2.5627
002742,三圣股份,8.2486,-1.0859999999999999,15.5904,12.8224,-1.4085,14.8758
601107,四川成渝,16.3352,-1.1018,7.2568,20.149,-4.086,6.9201
600795,国电电力,-5.5646,-1.1106,12.0241,2.3168,-4.3956,23.0674
300455,康拓红外,2.6231,-1.1503,14.9131,2.775,0.0,14.9131
600827,百联股份,-1.4669999999999999,-1.1868,20.1686,7.8257,1.6667,23.5437
000548,湖南投资,-7.1085,-1.1876,1.2457,0.0059,100.0,1.1645
002830,名雕股份,6.41,-1.2225,14.9452,6.4886,-1.9608,14.9452
600196,复星医药,20.2985,-1.2546,8.1434,19.8848,2.2222,8.7572
600628,新世界,-3.411,-1.5078,6.9949,-0.2317,-2.1739,6.917000000000001
300177,中海达,27.6703,-1.5130000000000001,10.3873,14.2879,-53.7037,9.7564
600908,无锡银行,,-1.5319,13.1566,24.7076,0.0,13.6617
600811,东方集团,-30.0187,-1.5362,18.1237,17.2809,0.0961,20.4853
300328,宜安科技,10.9819,-1.5896,7.9099,16.5935,-1.5551,7.8264
600318,新力金融,3.7536,-1.6128,8.8733,-7.7293,0.0,8.8733
603399,新华龙,3.9403,-1.624,4.9703,7.7432,-27.2727,5.2955
600549,厦门钨业,2.7065,-1.6371,49.931000000000004,12.0952,-4.0071,78.7573
600456,宝钛股份,4.58,-1.6755,-0.0984,5.2752,2.214,-0.0474
002816,和科达,-9.5494,-1.6942,16.8877,13.9789,-1.6917,16.8877
300200,高盟新材,3.1975,-1.6965,0.8228,-0.1309,0.0,0.8228
000031,中粮地产,-11.1784,-1.7818,18.8915,14.06,13.7931,10.6719
300477,合纵科技,27.6141,-1.8065,16.1809,21.8363,-1.0753,16.4064
603655,朗博科技,-4.8547,-1.8605,20.6455,23.0195,-1.7544,20.6455
002789,建艺集团,5.9062,-1.8913,20.3048,13.4656,-0.6897,20.5195
000587,金洲慈航,16.9978,-1.9127,17.4266,29.0992,0.0,9.478
600395,盘江股份,-10.527000000000001,-1.9251,-17.5543,-21.5968,-35.8621,-16.1742
000616,海航投资,-22.8136,-1.9282,-6.0859,-26.6769,-13.3333,-0.5343
002207,*ST准油,3.4192,-2.0132,0.3719,19.3954,-60.0,0.3719
600835,上海机电,4.3796,-2.0261,6.7569,9.7662,-8.6957,8.7964
603599,广信股份,33.6181,-2.0974,12.7863,9.4483,-2.7027,12.7863
300500,启迪设计,18.5998,-2.169,20.3541,15.6067,-4.5455,17.3959
600258,首旅酒店,-5.8663,-2.2083,3.8482,2.6431,-4.6489,7.1907
600658,电子城,-6.01,-2.2969999999999997,12.5625,9.4614,0.0,13.0935
300368,汇金股份,47.5802,-2.3005,94.9284,102.1221,-66.3636,68.3172
601633,长城汽车,10.2255,-2.3194,19.6746,16.6153,-2.1059,19.4884
600723,首商股份,-2.0918,-2.323,7.6596,-0.8779,1.6,8.1303
002637,赞宇科技,12.5007,-2.3323,3.3199,9.7414,-5.5556,3.5625
603677,奇精机械,-2.6694,-2.3429,23.9573,5.2995,-18.254,23.9573
300712,永福股份,18.3413,-2.3558,40.7254,14.2322,-8.8235,40.7254
300179,四方达,24.9189,-2.3607,3.1904,1.4361,13.3333,3.8677
600741,华域汽车,6.6972,-2.3672,22.122,16.5298,28.7313,26.8127
002679,福建金森,9.1486,-2.4314,5.0691,1.0398,-2.8571,5.082
600739,辽宁成大,-10.5991,-2.4515,25.6773,13.36,-5.8207,20.8699
300012,华测检测,19.1937,-2.5006,31.0549,37.8199,-4.878,30.8005
603007,花王股份,-10.911,-2.5094,20.6285,24.6683,-1.7544,20.6285
603966,法兰泰克,2.022,-2.5589,13.8468,5.5347,-1.9608,13.8468
300087,荃银高科,0.6343,-2.5663,0.7945,4.5792,-52.8571,-1.8316
002343,慈文传媒,10.5796,-2.5897,0.1211,-3.5017,3.7486,1.3183
603383,顶点软件,1.9828,-2.5977,-2.101,25.8358,-51.2048,-2.1188
601965,中国汽研,4.5764,-2.6336,8.8529,4.7026,-1.5152,8.7933
603936,博敏电子,5.1984,-2.6763,15.0938,10.2154,-2.7444,15.0938
600498,烽火通信,17.6938,-2.7008,9.764,7.4846,3.7037,9.8
600619,海立股份,2.8215,-2.7814,1.62,6.4723,-12.5,1.1144
600298,安琪酵母,17.1423,-2.8595,3.4152,-0.8939,0.4952,3.16
002309,中利集团,14.5017,-2.8741,61.3857,12.3709,44.4444,56.2785
603611,诺力股份,7.5735,-2.9202,13.380999999999998,-0.5760000000000001,-4.1958,13.2527
600222,太龙药业,-3.8665,-2.9629,8.5824,17.3054,-19.9752,1.8778
300557,理工光科,3.9726,-2.9729,10.6817,13.6234,-3.4483,10.6817
300666,江丰电子,36.3191,-2.998,8.834,29.2184,,9.9576
603396,金辰股份,11.4081,-3.0206,14.6428,28.1705,-12.1304,14.6428
300460,惠伦晶体,0.929,-3.0678,16.3441,1.3563,-4.7619,16.3441
603029,天鹅股份,-2.469,-3.0716,11.1216,-14.5574,-1.4286,12.3224
601155,新城控股,-0.3003,-3.112,16.0255,13.0768,,14.8311
300619,金银河,5.3367,-3.1805,15.7311,11.7224,-11.1111,15.7311
603016,新宏泰,5.8068,-3.2528,20.4372,12.7853,-3.1746,20.869
600650,锦江投资,4.48,-3.2908,4.9822,3.7428,-8.9202,4.8337
002082,万邦德,-2.8392,-3.3323,9.1296,0.1335,-4.2553,9.1266
000564,供销大集,2.7574,-3.3775,3.0389,11.2802,-5.0558,3.0818
300235,方直科技,10.3061,-3.3806,5.4056,6.0105,-46.1538,5.4056
002749,国光股份,-3.1385,-3.4753,21.6848,3.5765,-3.4725,21.6848
603535,嘉诚国际,-5.5308,-3.5313,15.3536,27.8606,-3.125,15.404000000000002
603090,宏盛股份,11.4251,-3.5377,12.999,20.0126,-3.5269999999999997,12.999
002332,仙琚制药,6.7166,-3.5401,3.8851,1.7712,-38.8889,4.8989
300556,丝路视觉,22.0856,-3.6806,10.3052,8.9895,-12.1951,10.617
300214,日科化学,30.2283,-3.7379,4.477,0.9091,-51.8519,4.5179
300487,蓝晓科技,12.535,-3.7538,14.4484,8.9627,-2.9126,14.4484
603033,三维股份,-4.4592,-3.7666,27.7489,20.0694,-3.7634,27.7489
002752,昇兴股份,7.7528,-3.8142,12.7,24.9798,-3.125,13.1001
600120,浙江东方,-2.8205,-3.8319,-4.3915,-4.147,1.6667,-4.8994
000043,中航地产,0.0268,-3.9598,1.0213,13.2652,5.4405,8.1986
002740,爱迪尔,10.7561,-3.9642,19.4388,25.0111,-4.1322,19.4388
000596,古井贡酒,1.5343,-4.0133,11.7105,10.255999999999998,-4.0323,11.7105
000631,顺发恒业,74.7427,-4.1534,17.3515,-7.1987,-3.4483,17.3515
600712,南宁百货,-13.7346,-4.1695,1.0093,-5.0206,-3.8585,1.0093
000589,黔轮胎A,-14.1129,-4.2242,58.3194,28.5129,-33.3333,58.473
300078,思创医惠,15.5816,-4.2271,0.1045,3.641,-7.8431,-0.8937
603058,永吉股份,1.6253,-4.2648,23.0961,2.0371,-4.2566,23.0961
603860,中公高科,18.4269,-4.3292,19.1096,9.0505,-5.7692,16.2399
300493,润欣科技,1.4621,-4.346,7.7055,-0.4023,-2.2727,7.7515
002398,建研集团,0.9506,-4.4014,11.9725,4.3064,-2.3256,12.0229
002743,富煌钢构,-2.0544,-4.4184,7.7993,20.294,-4.4444,7.8874
600084,中葡股份,-14.7353,-4.4636,163.8648,32.4482,,155.5468
002868,绿康生化,-0.4626,-4.6128,12.6602,-1.4617,-5.4054,12.6602
600377,宁沪高速,3.4784,-4.6237,4.1716,2.2768,-4.9116,3.8367
002594,比亚迪,10.0875,-4.6395,16.2453,23.0597,-21.7391,16.8396
000560,昆百大A,-8.4272,-4.7087,3.7616,-6.9011,-7.0116,11.5727
300325,德威新材,22.5995,-4.8227,7.1797,24.7845,-53.8462,7.0468
600330,天通股份,-6.9956,-4.8263,29.5916,13.2077,0.0,26.590999999999998
300667,必创科技,12.8027,-4.8759,22.2823,30.3152,-33.3333,22.2823
300650,太龙照明,7.8833,-4.9517,29.9352,17.5738,-3.0303,28.7991
300366,创意信息,-0.3361,-5.0136,68.1941,61.3652,-15.2941,68.1941
603828,柯利达,7.9877,-5.0178,24.0096,30.4167,-5.5556,24.0096
600171,上海贝岭,-20.0871,-5.0987,-7.9932,-11.895999999999999,1.6949,-7.8584
000419,通程控股,0.736,-5.1181,5.7745,-0.9259,-5.6252,5.0072
600666,奥瑞德,5.6347,-5.1446,-7.0983,3.4258,-9.0909,-7.4318
600667,太极实业,5.7777,-5.1622,0.3814,0.2503,0.0,0.4264
600828,茂业商业,-6.5726,-5.1865,10.630999999999998,-0.0597,-5.0488,12.0352
002041,登海种业,-1.6802,-5.2193,11.9709,12.9993,12.6446,20.8515
002396,星网锐捷,11.1571,-5.2592,5.1506,8.1022,1.0715,6.7909
600012,皖通高速,0.4062,-5.4023,7.0436,-5.4948,1.5258,7.6836
002544,杰赛科技,15.5502,-5.4561,6.362,42.979,-35.7143,6.3442
300464,星徽精密,-0.9408,-5.4861,8.5992,21.2156,-5.7971,8.5992
002863,今飞凯达,8.6387,-5.5614,13.5686,-0.8581,-5.4054,14.5717
603369,今世缘,-4.599,-5.5938,54.8428,33.7013,-10.3963,54.9116
600372,中航电子,10.1371,-5.6399,5.5033,9.4447,-4.6818,5.4483
603488,展鹏科技,-2.4244,-5.682,24.7471,17.0478,-5.3571,24.7471
603227,雪峰科技,-14.154000000000002,-5.7857,7.4252,17.4037,-9.3023,3.3964
000726,鲁泰A,-4.763,-5.8121,9.3822,2.5645,-3.8462,10.0319
002360,同德化工,8.427999999999999,-5.8178,13.5049,9.8283,-49.8499,19.3373
603001,奥康国际,6.0472,-5.8266,4.5713,-0.8312,-5.8196,4.5713
600738,兰州民百,-14.9266,-5.8765,6.5109,6.8829,-5.6856,6.5109
000417,合肥百货,0.6273,-5.93,7.6409,5.7466,-16.3905,7.4482
300560,中富通,5.6843,-5.9309,16.8914,25.6615,-5.9701,16.892
002791,坚朗五金,15.7774,-5.9585,22.4351,20.9757,-5.9259,22.7349
603458,勘设股份,19.567,-6.0489,29.1814,14.9786,-5.814,29.1814
600391,航发科技,8.1547,-6.0714,0.9607,5.1162,-10.0,1.0187
002760,凤形股份,-9.4463,-6.0916,10.3923,20.0081,-13.8462,10.3923
603926,铁流股份,-10.8115,-6.1151,5.4821,-4.3819,-6.1538,5.4821
300071,华谊嘉信,-11.1325,-6.1155,64.5343,70.824,-50.0,65.1383
002507,涪陵榨菜,7.1155,-6.1531,9.724,5.6468,-27.4725,9.724
600673,东阳光科,5.3107,-6.287000000000001,24.8648,9.9311,-5.5556,45.4648
601117,中国化学,12.1955,-6.3667,12.0791,13.9278,-5.8824,12.3114
600183,生益科技,12.9037,-6.5838,-0.924,4.7975,-7.6923,-0.6046
300257,开山股份,2.3637,-6.5869,5.5104,12.3264,-7.3171,5.5409
002598,山东章鼓,-2.2548,-6.5899,1.9037,1.5906,-6.5926,1.9037
300736,百华悦邦,5.8876,-6.6027,9.7786,7.5945,-6.4935,9.8479
603729,龙韵股份,2.0004,-6.6125,16.6497,21.3215,-5.4217,16.8734
300626,华瑞股份,5.7529,-6.7074,-0.9622,-5.6831,0.0,15.2398
002435,长江润发,6.3245,-6.7115,3.4176,11.7499,-7.6923,3.4176
601339,百隆东方,8.1265,-6.7222,5.1568,14.7396,-7.3529,5.1568
000869,张裕A,-3.8006,-6.7238,9.9226,11.3816,-6.5359,10.1827
603002,宏昌电子,0.7348,-6.8149,4.6962,7.9421,-5.8824,4.6962
000695,滨海能源,-9.7384,-6.8212,1.3688,-3.6001,52.0,1.3688
002746,仙坛股份,-2.1648,-6.8784,5.8467,8.8636,-7.5,5.8467
603326,我乐家居,11.2735,-6.9229,46.5068,25.3842,,46.5068
600200,江苏吴中,-20.871,-6.9231,6.6418,2.2522,-19.7531,2.6172
002118,紫鑫药业,63.423,-6.9685,2.5425,7.2621,-10.0,2.4269
600765,中航重机,-8.8211,-6.9706,3.4854,9.1819,0.0,5.1999
600363,联创光电,22.1421,-7.1136,5.6129999999999995,14.439,-16.6667,7.1974
603937,丽岛新材,-1.8727,-7.2242,12.3278,4.9881,-7.1429,12.3278
300228,富瑞特装,-2.3658,-7.226,18.9319,7.4313,-7.4713,18.8333
600838,上海九百,-21.9415,-7.2909,4.6369,-7.8886,-7.2697,4.6369
002641,永高股份,13.9523,-7.3747,8.7724,16.3785,-22.3881,8.7724
603117,万林股份,24.2406,-7.3966,12.8504,1.5296,-5.8824,12.8504
